Respondent_ID,Institutional_AI_Policy,AI_Regulation_Need,Academic_Ethical_Risk,Information_Reliability_Risk,Social_Impact_Risk,Privacy_Concern,Student_Ethical_Engagement
3308,No,3.0,3.0,3.0,3.0,3.0,3.0
3314,Yes,4.25,2.75,2.0,2.3333333333333335,2.0,4.25
3316,I don't know,4.75,4.0,4.0,3.3333333333333335,4.0,4.0
3317,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
3320,I don't know,2.5,3.0,3.5,3.6666666666666665,4.0,3.0
3322,Yes,3.0,3.25,3.0,3.6666666666666665,3.0,4.0
3324,I don't know,3.5,3.75,4.0,2.6666666666666665,4.0,3.0
3327,No,3.75,4.25,4.0,3.3333333333333335,3.0,3.5
3328,No,2.0,3.0,2.0,2.3333333333333335,2.0,3.0
3332,No,3.0,3.25,3.0,3.0,3.0,3.5
3347,Yes,2.75,2.25,4.0,1.6666666666666667,3.0,2.25
3349,Yes,4.75,5.0,5.0,5.0,5.0,5.0
3350,I don't know,4.0,3.0,3.0,3.0,3.0,3.0
3351,N/A,,,,,,
3352,I don't know,4.0,3.75,2.5,3.0,3.0,3.0
3353,Yes,4.0,4.0,4.0,4.0,4.0,4.0
3354,Yes,5.0,4.25,4.5,4.666666666666667,4.0,4.0
3355,Yes,4.25,3.25,3.5,3.0,3.0,4.0
3356,I don't know,3.0,1.75,3.0,4.0,3.0,4.0
3357,Yes,5.0,4.25,4.0,4.0,4.0,4.0
3360,Yes,5.0,4.25,3.0,2.0,3.0,3.0
3364,I don't know,4.0,3.5,2.5,2.0,2.0,3.0
3365,I don't know,3.25,2.5,4.0,2.0,2.0,3.5
3366,Yes,3.75,1.75,2.5,1.3333333333333333,3.0,3.5
3367,Yes,2.5,2.0,2.5,2.6666666666666665,2.0,2.5
3370,Yes,4.0,3.5,3.0,2.0,5.0,3.0
3372,Yes,4.0,2.0,2.0,2.0,2.0,3.0
3374,Yes,3.75,2.5,4.5,1.3333333333333333,2.0,4.25
3375,Yes,4.0,3.5,4.0,2.3333333333333335,3.0,3.5
3377,Yes,3.0,2.0,2.0,2.0,2.0,2.0
3378,Yes,3.25,3.5,3.0,2.3333333333333335,2.0,2.75
3379,Yes,3.0,3.0,3.0,3.0,3.0,3.0
3380,Yes,3.75,2.5,4.0,2.0,5.0,4.25
3381,Yes,4.0,3.5,4.0,2.3333333333333335,3.0,3.25
3382,Yes,3.5,3.75,4.5,3.3333333333333335,3.0,3.75
3383,Yes,3.25,3.5,4.0,2.0,4.0,3.25
3384,Yes,2.5,2.75,5.0,4.333333333333333,2.0,3.75
3385,No,4.0,3.5,4.0,3.3333333333333335,2.0,3.5
3386,Yes,5.0,1.75,3.0,2.6666666666666665,3.0,4.0
3387,Yes,3.5,4.0,3.5,1.0,2.0,4.0
3388,Yes,3.25,3.0,3.0,3.0,3.0,3.25
3391,Yes,3.0,2.0,2.5,2.6666666666666665,2.0,3.75
3392,Yes,3.0,3.5,3.5,4.0,2.0,3.5
3394,Yes,4.0,4.25,4.5,2.0,3.0,4.25
3396,Yes,2.75,4.5,4.0,3.3333333333333335,4.0,4.25
3398,Yes,4.0,1.0,3.5,3.0,3.0,3.5
3399,Yes,4.0,3.0,3.5,2.6666666666666665,3.0,3.75
3400,Yes,3.75,2.75,3.0,2.6666666666666665,4.0,3.25
3402,Yes,5.0,4.0,4.0,2.6666666666666665,5.0,4.75
3403,I don't know,4.0,4.0,4.0,4.0,4.0,4.0
3405,Yes,2.5,4.0,4.0,2.0,2.0,1.25
3406,Yes,3.0,3.0,3.0,3.0,3.0,3.0
3407,Yes,4.0,4.0,3.5,2.3333333333333335,3.0,5.0
3408,Yes,3.75,2.0,2.5,2.6666666666666665,3.0,3.25
3409,Yes,3.25,4.25,4.0,4.0,4.0,4.0
3410,I don't know,3.0,4.0,3.5,2.3333333333333335,3.0,2.75
3411,I don't know,2.75,2.5,3.0,2.0,2.0,2.75
3412,Yes,5.0,4.0,4.0,4.0,4.0,3.75
3414,Yes,3.25,3.75,3.5,3.0,3.0,3.0
3415,Yes,3.0,2.25,2.5,2.6666666666666665,3.0,3.25
3416,Yes,3.25,2.25,3.0,2.6666666666666665,4.0,2.5
3417,Yes,4.0,2.0,2.5,2.0,3.0,4.0
3419,Yes,3.25,2.25,3.5,1.6666666666666667,5.0,3.25
3420,No,3.0,3.0,3.0,3.0,3.0,3.0
3422,Yes,4.75,3.5,3.5,4.333333333333333,3.0,4.5
3423,Yes,2.0,3.0,3.0,3.0,3.0,2.5
3424,Yes,5.0,3.5,3.5,1.6666666666666667,3.0,3.75
3425,I don't know,3.0,3.0,3.0,3.0,3.0,3.25
3426,I don't know,3.25,2.5,3.0,3.0,2.0,4.0
3427,Yes,3.5,3.5,3.5,3.3333333333333335,3.0,3.75
3429,N/A,,,,,,
3430,N/A,,,,,,
3431,Yes,4.0,4.0,4.0,4.0,4.0,3.0
3432,Yes,3.5,4.25,4.0,4.666666666666667,3.0,3.5
3433,Yes,4.0,2.0,2.0,2.0,2.0,3.0
3434,N/A,,,,,,
3435,N/A,,,,,,
3436,Yes,4.75,3.25,3.5,1.6666666666666667,2.0,4.0
3437,Yes,2.75,3.75,4.0,2.0,2.0,3.75
3438,Yes,3.75,1.5,2.5,3.3333333333333335,4.0,4.0
3439,Yes,3.0,3.75,4.5,1.3333333333333333,3.0,3.25
3440,Yes,3.0,3.25,3.5,1.6666666666666667,4.0,2.5
3441,Yes,4.0,1.25,2.5,2.3333333333333335,4.0,4.0
3442,Yes,2.5,2.0,2.0,2.3333333333333335,2.0,3.25
3444,Yes,3.5,2.75,2.5,3.0,2.0,3.25
3445,Yes,3.25,4.0,4.0,3.6666666666666665,3.0,4.0
3446,N/A,,,,,,
3447,Yes,3.0,1.5,2.5,1.3333333333333333,1.0,2.0
3448,Yes,2.0,2.0,2.5,2.6666666666666665,2.0,2.25
3450,Yes,3.0,3.0,3.5,2.3333333333333335,3.0,3.25
3451,No,4.0,3.25,4.0,3.3333333333333335,4.0,4.0
3452,Yes,3.0,2.25,2.5,2.0,3.0,3.0
3453,Yes,4.0,2.5,2.5,2.0,3.0,3.0
3455,Yes,3.75,2.75,3.0,2.6666666666666665,2.0,3.25
3456,Yes,4.0,3.25,3.0,2.6666666666666665,2.0,2.5
3458,I don't know,3.75,3.25,3.5,2.0,3.0,3.25
3460,Yes,4.0,3.75,3.0,4.0,3.0,3.5
3461,Yes,3.75,5.0,5.0,3.0,5.0,3.75
3463,Yes,4.0,3.0,3.0,3.0,3.0,3.5
3465,N/A,,,,,,
3467,No,4.0,4.5,4.0,4.0,4.0,4.0
3469,Yes,2.0,2.0,2.5,2.6666666666666665,3.0,4.0
3470,Yes,3.75,1.75,3.0,2.6666666666666665,1.0,2.75
3471,Yes,3.5,3.5,4.5,3.3333333333333335,2.0,3.25
3472,Yes,5.0,4.75,5.0,3.0,3.0,5.0
3473,Yes,3.0,1.25,1.5,2.3333333333333335,3.0,3.25
3475,Yes,4.0,2.25,3.0,2.0,3.0,3.25
3476,Yes,3.0,1.75,3.5,1.3333333333333333,4.0,3.75
3477,Yes,3.75,2.0,3.0,2.0,3.0,3.75
3478,Yes,4.0,3.75,3.5,3.6666666666666665,3.0,4.5
3479,Yes,3.5,3.5,4.0,3.0,3.0,3.25
3480,Yes,4.0,3.0,3.0,2.6666666666666665,2.0,4.0
3481,Yes,4.75,4.25,3.5,2.3333333333333335,5.0,4.75
3483,Yes,4.0,4.0,4.0,4.0,4.0,4.0
3484,N/A,,,,,,
3485,Yes,3.75,3.0,3.5,2.3333333333333335,2.0,3.5
3486,Yes,1.75,1.25,2.0,1.0,2.0,2.5
3488,Yes,4.75,2.75,3.0,2.0,2.0,4.5
3489,N/A,,,,,,
3490,Yes,3.25,3.0,3.0,3.3333333333333335,4.0,3.0
3491,I don't know,4.0,3.0,3.0,3.0,3.0,4.0
3492,Yes,3.0,2.0,2.5,2.0,2.0,3.0
3493,Yes,4.0,4.0,4.0,4.0,4.0,4.0
3494,N/A,,,,,,
3496,Yes,4.0,4.0,4.0,1.3333333333333333,2.0,3.0
3498,I don't know,4.75,4.75,5.0,4.333333333333333,5.0,4.25
3499,I don't know,1.0,2.75,2.5,2.0,2.0,3.75
3501,I don't know,3.0,2.0,2.5,1.6666666666666667,2.0,2.25
3502,N/A,,,,,,
3504,Yes,2.75,3.0,2.5,1.0,1.0,2.25
3505,Yes,3.5,4.25,4.0,3.0,3.0,3.25
3506,I don't know,1.5,3.75,4.0,4.0,4.0,4.0
3507,I don't know,2.0,2.25,2.5,2.0,2.0,3.0
3508,Yes,2.0,3.0,3.5,2.0,4.0,3.5
3509,Yes,4.5,3.0,3.5,2.3333333333333335,4.0,3.75
3510,I don't know,3.0,3.0,3.0,3.0,3.0,2.0
3511,N/A,,,,,,
3513,I don't know,1.75,2.0,2.5,1.6666666666666667,2.0,2.0
3515,Yes,3.25,1.5,1.0,1.6666666666666667,1.0,3.0
3518,Yes,2.25,2.5,2.0,1.6666666666666667,3.0,3.0
3520,Yes,4.0,1.0,1.0,1.0,1.0,3.75
3521,Yes,2.75,3.5,3.5,3.3333333333333335,3.0,3.0
3522,I don't know,4.25,3.75,4.0,2.6666666666666665,2.0,4.0
3525,Yes,3.0,3.0,4.5,2.0,2.0,3.0
3526,I don't know,3.0,3.5,3.5,2.6666666666666665,3.0,3.75
3527,I don't know,4.5,2.0,1.0,1.0,1.0,3.0
3529,I don't know,3.75,2.5,2.5,2.6666666666666665,2.0,2.25
3530,Yes,4.25,3.0,3.5,4.0,3.0,3.25
3531,No,2.5,1.25,2.0,1.6666666666666667,3.0,2.0
3532,I don't know,3.0,3.75,3.5,3.6666666666666665,4.0,3.25
3533,I don't know,4.0,2.0,3.0,4.333333333333333,3.0,2.75
3534,I don't know,5.0,2.75,3.0,1.6666666666666667,2.0,4.5
3535,Yes,3.75,3.0,4.0,3.6666666666666665,2.0,3.5
3536,I don't know,3.75,3.0,2.5,2.0,3.0,3.25
3538,I don't know,5.0,3.5,4.0,2.3333333333333335,4.0,3.25
3540,I don't know,3.5,2.25,2.5,2.6666666666666665,3.0,4.0
3542,Yes,4.25,3.5,3.5,2.0,3.0,4.0
3544,Yes,3.5,4.5,3.0,3.0,3.0,3.0
3545,Yes,3.0,2.75,4.0,2.0,3.0,3.0
3546,I don't know,3.0,4.0,3.5,3.0,4.0,3.0
3547,I don't know,3.0,1.75,2.0,1.3333333333333333,1.0,4.25
3548,I don't know,2.75,2.75,3.0,1.6666666666666667,1.0,2.0
3549,Yes,3.0,4.0,3.5,2.3333333333333335,3.0,4.0
3550,I don't know,3.0,2.75,4.0,3.0,2.0,3.0
3551,Yes,5.0,4.5,5.0,3.6666666666666665,3.0,4.25
3552,Yes,4.0,4.5,4.5,4.0,4.0,4.0
3553,Yes,3.0,3.0,3.0,3.0,3.0,3.0
3554,Yes,3.5,4.0,4.0,4.0,4.0,4.25
3555,Yes,3.5,3.0,3.5,3.0,3.0,3.75
3556,Yes,3.75,3.5,4.0,2.0,2.0,4.0
3557,I don't know,2.0,2.0,2.0,2.0,2.0,2.0
3559,I don't know,3.75,4.5,3.0,2.0,3.0,4.0
3560,I don't know,2.75,2.5,2.0,2.3333333333333335,2.0,4.0
3561,I don't know,3.75,3.5,4.0,4.333333333333333,3.0,4.25
3562,I don't know,3.5,4.25,4.5,2.0,4.0,3.5
3563,I don't know,3.5,4.0,5.0,3.3333333333333335,2.0,4.25
3564,I don't know,3.25,4.25,4.0,3.3333333333333335,3.0,3.5
3565,I don't know,3.25,1.75,3.0,1.6666666666666667,4.0,3.5
3566,I don't know,3.0,2.25,3.0,2.0,3.0,3.25
3567,I don't know,2.5,3.0,3.0,1.0,2.0,3.5
3568,I don't know,5.0,4.25,5.0,3.3333333333333335,3.0,3.5
3569,Yes,2.0,2.5,2.0,1.6666666666666667,2.0,3.75
3570,I don't know,2.5,4.0,4.5,2.3333333333333335,1.0,3.5
3571,I don't know,4.0,4.25,4.0,3.0,2.0,4.25
3572,I don't know,3.25,3.0,4.0,2.3333333333333335,2.0,4.0
3573,I don't know,4.25,3.75,4.0,1.3333333333333333,3.0,3.5
3574,I don't know,2.75,4.0,4.0,1.3333333333333333,1.0,3.75
3575,I don't know,4.25,4.0,3.5,4.0,5.0,4.5
3576,Yes,3.75,3.0,2.5,3.0,2.0,4.75
3577,I don't know,4.0,2.5,3.5,2.6666666666666665,2.0,4.5
3578,Yes,3.75,3.25,2.5,2.3333333333333335,4.0,4.5
3579,Yes,3.75,3.0,2.5,3.0,2.0,4.5
3580,I don't know,3.75,3.0,2.5,3.0,4.0,4.25
3581,I don't know,4.0,3.0,3.0,2.6666666666666665,3.0,4.5
3582,Yes,4.0,2.75,3.5,3.0,2.0,4.25
3583,I don't know,3.75,2.25,3.5,2.6666666666666665,3.0,4.5
3584,I don't know,3.5,2.75,3.0,3.0,3.0,4.25
3585,Yes,4.25,2.25,3.5,3.0,2.0,5.0
3586,Yes,4.0,2.75,2.5,4.0,3.0,4.0
3587,I don't know,4.25,3.0,3.5,2.3333333333333335,3.0,4.5
3588,I don't know,3.75,2.75,4.0,2.3333333333333335,4.0,4.25
3589,Yes,3.5,2.75,3.0,3.6666666666666665,2.0,5.0
3590,Yes,4.25,3.0,2.5,3.0,3.0,4.25
3591,Yes,4.25,2.25,3.0,3.0,3.0,4.5
3592,I don't know,4.75,2.75,3.5,3.0,3.0,4.75
3593,I don't know,3.25,2.0,2.5,3.6666666666666665,2.0,4.5
3594,I don't know,4.0,2.75,3.0,1.3333333333333333,2.0,4.0
3595,I don't know,3.0,2.0,2.0,2.0,2.0,4.0
3596,Yes,2.5,3.0,1.5,1.6666666666666667,3.0,4.25
3597,I don't know,3.5,1.75,2.5,1.6666666666666667,4.0,5.0
3598,I don't know,5.0,2.0,3.5,3.6666666666666665,2.0,4.0
3599,I don't know,4.0,3.25,3.0,2.3333333333333335,2.0,4.75
3600,Yes,4.25,3.75,2.5,3.0,2.0,4.25
3601,N/A,,,,,,
3602,I don't know,3.5,2.25,3.5,2.3333333333333335,4.0,5.0
3603,I don't know,4.5,3.25,4.0,3.0,4.0,4.25
3604,Yes,3.75,2.25,2.0,3.3333333333333335,3.0,4.0
3605,Yes,4.0,2.5,2.0,3.0,3.0,4.0
3606,I don't know,3.5,2.5,2.5,2.6666666666666665,4.0,4.25
3607,Yes,3.75,2.5,2.5,3.0,2.0,4.5
3608,I don't know,4.25,2.5,2.0,3.0,3.0,4.5
3609,Yes,4.25,2.0,2.5,2.3333333333333335,2.0,5.0
3610,I don't know,3.75,2.0,2.0,2.0,2.0,4.5
3611,I don't know,3.75,2.75,3.5,3.3333333333333335,3.0,4.0
3612,Yes,4.25,2.25,3.5,3.0,4.0,4.25
3613,I don't know,3.75,2.5,2.5,2.3333333333333335,2.0,4.75
3614,Yes,4.25,2.25,4.0,3.6666666666666665,3.0,4.75
3615,I don't know,5.0,2.5,2.0,3.6666666666666665,3.0,4.5
3616,Yes,3.5,2.75,4.0,2.3333333333333335,3.0,4.5
3617,Yes,4.25,2.0,2.5,3.6666666666666665,4.0,4.5
3618,I don't know,4.25,3.5,3.0,3.3333333333333335,4.0,2.75
3619,I don't know,3.25,4.25,3.0,3.0,3.0,2.25
3620,I don't know,4.25,3.25,2.5,2.3333333333333335,2.0,4.0
3621,Yes,4.25,2.0,2.0,2.0,2.0,4.5
3622,I don't know,3.25,2.75,3.0,1.6666666666666667,1.0,4.5
3623,I don't know,4.75,2.5,3.0,4.0,4.0,4.5
3624,Yes,5.0,3.0,2.5,2.3333333333333335,4.0,4.5
3625,I don't know,4.5,3.25,3.0,3.0,2.0,4.5
3626,Yes,5.0,3.0,4.0,2.6666666666666665,3.0,4.0
3627,I don't know,4.0,2.75,2.5,2.6666666666666665,2.0,4.25
3628,I don't know,3.75,3.75,3.0,2.0,2.0,4.5
3629,No,2.5,4.0,3.0,2.0,2.0,3.5
3630,I don't know,3.25,2.25,3.0,2.3333333333333335,2.0,4.0
3631,I don't know,4.5,5.0,4.5,2.3333333333333335,3.0,4.75
3632,I don't know,3.25,1.25,2.0,2.6666666666666665,2.0,2.0
3633,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
3634,Yes,3.0,3.5,3.0,3.3333333333333335,3.0,4.0
3635,No,4.25,4.0,3.0,3.3333333333333335,4.0,4.25
3636,Yes,4.0,2.5,2.5,1.3333333333333333,1.0,2.25
3637,Yes,3.25,3.75,4.0,1.0,1.0,4.0
3638,I don't know,5.0,2.75,3.0,1.0,1.0,4.0
3639,I don't know,2.75,3.75,4.0,1.0,1.0,3.5
3640,Yes,2.5,3.25,4.5,2.3333333333333335,3.0,4.0
3641,I don't know,2.0,4.0,4.0,3.3333333333333335,4.0,3.0
3642,Yes,3.0,4.0,4.0,3.6666666666666665,1.0,4.0
3643,I don't know,4.0,1.5,1.0,1.0,1.0,3.5
3644,No,2.75,2.75,2.5,5.0,1.0,4.5
3645,Yes,1.75,3.5,4.0,1.3333333333333333,2.0,3.5
3647,I don't know,5.0,2.0,2.5,1.0,4.0,4.0
3648,I don't know,3.5,3.25,3.5,3.6666666666666665,2.0,3.75
3649,Yes,4.0,3.25,4.5,1.6666666666666667,2.0,4.0
3650,I don't know,3.0,3.0,2.5,2.6666666666666665,2.0,3.0
3651,I don't know,4.0,2.0,3.0,1.0,2.0,4.0
3652,Yes,3.0,2.25,3.0,1.3333333333333333,1.0,3.0
3653,Yes,4.25,4.0,4.0,3.0,4.0,4.0
3654,N/A,,,,,,
3655,Yes,3.5,3.75,3.5,1.3333333333333333,2.0,3.0
3656,Yes,3.0,1.0,1.0,1.3333333333333333,1.0,2.75
3657,I don't know,3.0,2.75,3.5,2.0,2.0,3.5
3658,I don't know,3.5,2.75,3.5,1.6666666666666667,4.0,3.0
3659,I don't know,3.0,3.25,3.5,2.6666666666666665,2.0,4.0
3661,I don't know,3.5,2.0,3.0,1.6666666666666667,3.0,4.0
3662,No,1.75,1.0,1.0,1.0,1.0,3.5
3663,I don't know,4.0,4.75,3.0,4.0,3.0,4.0
3664,I don't know,2.75,3.25,3.0,2.3333333333333335,4.0,3.5
3665,No,2.0,3.0,3.0,2.3333333333333335,2.0,2.5
3666,N/A,,,,,,
3667,I don't know,5.0,4.5,5.0,2.3333333333333335,3.0,4.5
3668,I don't know,1.0,3.25,3.0,2.0,1.0,1.75
3669,No,3.5,3.0,2.5,1.0,2.0,4.0
3670,No,3.75,1.75,1.0,2.3333333333333335,3.0,4.5
3671,I don't know,2.0,2.0,2.5,3.0,1.0,4.5
3672,I don't know,3.5,2.75,3.5,3.3333333333333335,3.0,3.75
3673,Yes,4.0,1.75,3.0,3.0,2.0,2.0
3674,Yes,3.75,1.0,1.0,1.0,1.0,4.0
3675,I don't know,2.75,1.25,2.5,2.3333333333333335,1.0,3.75
3676,No,5.0,5.0,5.0,5.0,5.0,4.0
3677,Yes,5.0,5.0,5.0,3.6666666666666665,5.0,5.0
3678,N/A,,,,,,
3679,I don't know,3.0,1.0,1.5,1.0,1.0,5.0
3680,I don't know,3.25,4.25,5.0,3.6666666666666665,5.0,3.5
3681,I don't know,5.0,4.5,4.5,2.0,3.0,5.0
3682,No,1.0,2.75,3.5,1.0,4.0,1.5
3683,I don't know,3.5,2.5,2.0,2.0,2.0,5.0
3685,I don't know,2.5,3.0,4.5,2.3333333333333335,2.0,3.75
3686,I don't know,3.0,2.5,3.0,2.3333333333333335,3.0,3.0
3687,I don't know,3.0,3.75,3.5,2.3333333333333335,4.0,4.0
3688,Yes,2.25,3.0,4.5,3.3333333333333335,3.0,3.0
3689,No,2.75,4.25,3.5,4.0,4.0,2.5
3692,N/A,,,,,,
3693,I don't know,4.5,5.0,5.0,4.333333333333333,4.0,4.5
3694,Yes,3.5,2.25,2.5,1.0,3.0,3.5
3695,No,2.75,1.75,3.5,1.6666666666666667,2.0,3.25
3697,I don't know,4.0,3.25,3.0,1.0,1.0,1.5
3699,Yes,3.0,1.5,1.0,2.3333333333333335,1.0,3.25
3700,I don't know,2.75,2.0,2.5,3.5,4.0,3.25
3701,I don't know,2.75,4.0,2.5,2.0,3.0,4.25
3704,I don't know,4.25,3.5,3.0,1.6666666666666667,3.0,3.75
3705,I don't know,3.75,2.5,2.0,2.0,2.0,3.75
3706,Yes,5.0,1.0,1.0,1.0,1.0,4.25
3707,I don't know,5.0,4.75,5.0,2.3333333333333335,3.0,3.25
3714,I don't know,1.75,1.5,2.5,3.3333333333333335,2.0,2.5
3715,I don't know,2.75,4.0,4.0,3.6666666666666665,4.0,3.25
3716,I don't know,2.75,4.25,4.5,1.6666666666666667,3.0,4.0
3717,I don't know,1.75,2.0,2.0,2.0,3.0,2.5
3718,I don't know,2.75,4.25,5.0,2.0,3.0,4.5
3721,No,4.0,4.5,4.5,5.0,5.0,4.75
3723,I don't know,3.5,3.75,3.0,1.6666666666666667,3.0,2.75
3725,No,3.0,2.75,3.0,2.0,2.0,3.0
3726,I don't know,3.0,3.5,3.0,3.0,3.0,3.75
3727,No,2.5,2.0,2.5,2.6666666666666665,2.0,3.0
3728,No,3.25,2.5,3.0,1.3333333333333333,2.0,3.5
3730,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
3731,No,2.75,3.75,3.0,4.333333333333333,4.0,4.0
3732,Yes,2.0,4.75,5.0,5.0,5.0,3.5
3738,I don't know,2.5,3.75,4.0,3.3333333333333335,3.0,3.0
3740,I don't know,3.25,3.5,3.0,3.6666666666666665,4.0,2.75
3741,I don't know,3.0,3.25,2.5,3.0,2.0,3.75
3744,No,2.25,3.25,3.5,3.3333333333333335,5.0,2.5
3745,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
3746,I don't know,3.5,3.75,3.0,2.6666666666666665,3.0,3.0
3747,Yes,3.5,4.25,4.0,3.6666666666666665,4.0,4.25
3749,I don't know,3.0,5.0,3.5,4.0,4.0,3.25
3750,No,3.5,3.5,3.5,3.3333333333333335,4.0,3.5
3752,I don't know,4.0,4.0,4.0,4.0,4.0,4.0
3753,Yes,2.75,4.0,4.0,3.0,2.0,2.75
3754,No,1.0,1.0,1.0,1.0,1.0,1.0
3757,I don't know,2.5,2.25,2.0,2.0,2.0,3.25
3763,I don't know,2.5,3.0,3.5,1.6666666666666667,4.0,2.25
3767,I don't know,3.5,3.75,3.5,4.0,4.0,3.0
3769,Yes,2.5,2.0,2.5,1.0,2.0,3.0
3770,I don't know,3.25,2.25,3.5,4.666666666666667,2.0,3.75
3771,I don't know,3.5,4.0,3.0,2.3333333333333335,2.0,3.75
3772,I don't know,3.75,3.75,4.0,3.0,3.0,3.5
3773,I don't know,2.5,4.0,4.0,3.6666666666666665,4.0,3.75
3774,No,2.0,2.0,2.5,1.6666666666666667,3.0,2.75
3776,No,1.0,3.0,1.5,3.3333333333333335,1.0,1.5
3777,No,2.0,2.5,3.0,2.6666666666666665,4.0,3.5
3778,I don't know,3.0,1.5,4.5,5.0,1.0,2.25
3779,I don't know,4.0,4.0,4.0,4.0,3.0,4.0
3780,No,3.5,4.25,5.0,2.6666666666666665,5.0,4.75
3781,I don't know,1.0,1.0,2.0,1.6666666666666667,3.0,2.5
3782,I don't know,3.5,4.75,4.0,4.666666666666667,4.0,4.0
3783,I don't know,3.5,4.5,4.0,4.666666666666667,3.0,4.5
3786,I don't know,4.0,4.0,4.0,2.3333333333333335,2.0,3.25
3788,Yes,1.75,2.25,3.5,2.0,2.0,2.5
3796,I don't know,3.25,1.5,1.5,2.0,2.0,3.0
3797,I don't know,3.25,3.5,3.0,3.0,2.0,2.75
3798,I don't know,2.0,3.0,2.5,2.0,4.0,1.5
3800,I don't know,2.75,3.0,2.5,1.3333333333333333,1.0,2.5
3802,I don't know,2.5,2.25,1.0,1.0,1.0,2.0
3803,I don't know,2.0,4.0,3.0,2.0,2.0,2.5
3804,I don't know,2.0,4.75,4.5,5.0,3.0,3.5
3806,I don't know,3.0,3.75,3.0,3.3333333333333335,4.0,3.25
3807,I don't know,1.0,4.0,4.0,3.3333333333333335,1.0,2.5
3808,Yes,4.75,4.75,,1.0,3.0,4.25
3809,No,3.0,3.0,3.0,3.0,3.0,3.0
3810,I don't know,3.5,4.25,3.0,4.333333333333333,3.0,3.0
3811,I don't know,2.5,3.5,3.0,2.6666666666666665,3.0,3.25
3812,I don't know,3.0,3.25,3.5,3.0,4.0,2.25
3813,Yes,5.0,4.25,4.0,5.0,5.0,3.75
3814,I don't know,1.5,2.5,1.5,1.0,2.0,2.25
3815,I don't know,1.5,2.25,3.0,1.6666666666666667,2.0,3.0
3817,I don't know,2.0,2.75,3.0,4.0,1.0,2.5
3818,Yes,2.75,4.5,4.0,1.6666666666666667,2.0,3.25
3819,I don't know,2.0,3.25,3.5,1.3333333333333333,2.0,3.0
3820,I don't know,3.25,4.0,4.0,3.0,4.0,3.0
3821,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
3822,I don't know,3.5,3.75,4.0,1.6666666666666667,4.0,2.25
3823,No,3.75,4.75,5.0,1.3333333333333333,3.0,3.5
3825,I don't know,3.0,4.0,3.0,4.333333333333333,4.0,3.25
3826,I don't know,2.0,3.0,3.0,1.3333333333333333,2.0,3.0
3838,I don't know,4.0,1.75,2.5,2.0,4.0,4.0
3842,No,3.0,2.0,3.0,4.333333333333333,2.0,2.5
3850,N/A,,3.0,3.0,3.0,3.0,3.0
3851,No,3.5,3.0,2.0,2.0,2.0,4.0
3855,I don't know,2.75,3.5,3.0,2.0,2.0,4.0
3860,No,3.0,3.5,4.0,3.3333333333333335,4.0,3.0
3862,No,3.5,2.75,3.0,1.6666666666666667,3.0,4.0
3864,No,3.0,2.0,2.0,3.0,2.0,2.5
3868,I don't know,3.5,3.0,3.0,2.3333333333333335,3.0,3.25
3870,Yes,4.0,3.75,3.0,3.3333333333333335,3.0,2.75
3871,No,3.5,2.75,2.0,2.0,2.0,4.0
3873,Yes,3.75,3.5,3.0,3.3333333333333335,3.0,2.25
3876,No,3.5,2.25,2.0,2.0,2.0,4.0
3882,I don't know,3.75,3.75,4.0,3.6666666666666665,4.0,3.75
3883,I don't know,3.75,3.5,4.0,3.0,4.0,3.0
3884,I don't know,3.5,4.75,5.0,1.6666666666666667,3.0,3.5
3885,No,1.75,3.5,3.0,1.3333333333333333,3.0,2.5
3886,I don't know,3.0,3.5,3.0,3.0,3.0,3.0
3887,I don't know,3.5,4.5,5.0,3.3333333333333335,3.0,3.75
3888,No,3.75,4.0,4.0,4.0,4.0,5.0
3889,I don't know,3.25,3.0,3.0,3.0,3.0,3.0
3890,I don't know,3.0,3.75,4.0,3.3333333333333335,2.0,2.75
3891,I don't know,4.0,4.0,4.0,3.3333333333333335,4.0,4.75
3892,I don't know,3.5,3.5,3.5,3.3333333333333335,4.0,3.25
3893,I don't know,3.5,4.5,3.5,2.3333333333333335,3.0,3.5
3894,I don't know,3.25,2.25,3.0,4.0,,2.5
3895,I don't know,4.0,4.5,5.0,4.666666666666667,3.0,5.0
3897,I don't know,4.0,3.0,3.0,3.0,3.0,3.0
3898,No,3.25,2.75,3.0,3.0,3.0,3.0
3899,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
3903,I don't know,4.0,5.0,5.0,4.0,4.0,2.75
3907,I don't know,3.0,3.5,2.5,2.0,2.0,3.0
3908,I don't know,4.0,3.0,3.0,2.0,2.0,2.5
3913,I don't know,5.0,3.5,3.0,1.6666666666666667,1.0,3.5
3914,I don't know,4.0,2.5,3.0,2.0,2.0,4.0
3917,I don't know,3.5,3.75,3.5,4.0,3.0,5.0
3921,I don't know,4.5,5.0,4.5,3.3333333333333335,4.0,3.5
3923,I don't know,2.0,2.0,2.5,1.6666666666666667,1.0,1.0
3924,I don't know,3.5,4.75,4.0,3.3333333333333335,3.0,3.0
