Respondent_ID,Used_ChatGPT,ChatGPT_Version,General_Usage_Frequency,Experience_with_ChatGPT,First_Exposure_ChatGPT,Academic_Usage_Index,Professional_Usage_Index,Creative_Usage_Index,Personal_Usage_Index
2974,Yes,Both,Considerably,Very good,Social media,3.75,1.5,4.0,4.333333333333333
2975,Yes,ChatGPT-4,Considerably,Very good,Mainstream media,4.0,2.5,3.6666666666666665,4.5
2977,Yes,Both,Considerably,Good,Class/Work,3.5,3.5,2.0,1.0
2978,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.25,1.0,1.0,1.0
2979,Yes,ChatGPT-3.5,Considerably,Very good,Mainstream media,3.5,1.0,3.6666666666666665,2.6666666666666665
2980,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,2.0,3.6666666666666665,1.3333333333333333
2981,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,2.75,2.5,2.3333333333333335,2.3333333333333335
2982,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,2.5,2.0,1.6666666666666667,2.0
2983,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.5,3.5,3.3333333333333335,3.0
2984,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.5,1.0,2.0,3.3333333333333335
2986,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,1.0,2.3333333333333335,2.0
2987,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,2.0,1.3333333333333333,1.6666666666666667
2988,Yes,ChatGPT-3.5,Extensively,Very good,Social media,5.0,5.0,5.0,5.0
2989,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.25,2.5,2.0,2.3333333333333335
2990,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,3.75,2.0,2.6666666666666665,4.333333333333333
2991,Yes,ChatGPT-3.5,Occasionally,Bad,Class/Work,4.25,4.0,4.333333333333333,4.666666666666667
2992,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.0,2.0,2.3333333333333335,1.6666666666666667
2993,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.25,4.0,1.3333333333333333,2.3333333333333335
2994,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,2.0,1.0,1.3333333333333333,1.0
2995,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,1.3333333333333333,1.0
2996,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.0,2.6666666666666665,1.0
2997,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.0,2.0,3.0,2.0
3000,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,3.3333333333333335,1.0
3001,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.5,1.5,1.6666666666666667,1.3333333333333333
3002,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.75,1.0,3.3333333333333335,2.6666666666666665
3003,Yes,ChatGPT-3.5,Considerably,Very good,Friends/Family,4.0,1.5,3.3333333333333335,1.6666666666666667
3005,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,2.5,3.0,2.0
3006,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.25,1.5,2.0,2.0
3008,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.0,1.0,1.0,1.3333333333333333
3009,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,1.0,2.3333333333333335,1.6666666666666667
3011,Yes,Both,Moderately,Good,Friends/Family,2.75,2.5,2.6666666666666665,1.0
3012,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.0,2.5,1.6666666666666667,2.0
3013,Yes,Both,Moderately,Good,Social media,3.75,3.0,2.6666666666666665,3.3333333333333335
3014,Yes,ChatGPT-3.5,Considerably,Very good,Social media,3.75,3.0,3.3333333333333335,3.3333333333333335
3015,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,3.75,1.0,3.0,3.6666666666666665
3016,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,2.0,1.6666666666666667,2.6666666666666665
3018,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.5,1.0,3.0,2.3333333333333335
3019,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.6666666666666667,1.0
3020,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,1.5,2.0,1.3333333333333333
3021,Yes,ChatGPT-3.5,Considerably,Very good,Social media,4.75,4.0,3.6666666666666665,3.3333333333333335
3022,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,3.25,1.5,3.0,1.0
3023,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,3.0,1.5,3.0,2.0
3024,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,1.0,1.3333333333333333,1.0
3025,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.75,2.0,4.0,4.0
3026,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.75,1.5,2.0,3.0
3027,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.75,1.0,2.0,1.6666666666666667
3029,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.5,1.5,1.6666666666666667,1.3333333333333333
3030,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.5,2.0,2.3333333333333335,2.3333333333333335
3031,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.25,1.0,3.6666666666666665,2.6666666666666665
3032,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.5,2.0,2.6666666666666665,2.0
3033,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.0,1.0,1.6666666666666667,2.0
3034,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,1.6666666666666667,1.0
3035,Yes,ChatGPT-3.5,Rarely,Bad,Mainstream media,1.5,1.0,1.0,1.0
3036,Yes,ChatGPT-3.5,Rarely,Very good,Friends/Family,2.0,1.5,2.0,1.0
3037,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.0,1.0,2.6666666666666665,2.0
3038,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.5,1.5,2.6666666666666665,1.0
3039,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.25,3.5,2.3333333333333335,2.6666666666666665
3043,Yes,Both,Considerably,Very good,Friends/Family,3.0,2.5,2.3333333333333335,3.3333333333333335
3044,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,1.5,2.6666666666666665,2.0
3046,Yes,Both,Considerably,Very good,Mainstream media,3.5,4.5,2.3333333333333335,3.0
3047,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,1.0,1.0
3048,Yes,ChatGPT-3.5,Considerably,Very good,Class/Work,3.25,1.0,5.0,1.6666666666666667
3049,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,1.0,2.6666666666666665,1.0
3050,Yes,ChatGPT-3.5,Rarely,Very good,Class/Work,1.5,1.0,1.3333333333333333,1.0
3052,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,3.25,2.0,3.0,2.0
3053,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.5,2.5,3.0,2.3333333333333335
3054,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,3.0,2.0,1.6666666666666667
3055,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,1.6666666666666667,1.0
3056,Yes,ChatGPT-3.5,Rarely,Very good,Friends/Family,1.75,1.0,2.3333333333333335,1.0
3057,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,1.0,1.6666666666666667,1.3333333333333333
3059,Yes,ChatGPT-3.5,Moderately,Very good,Social media,3.0,3.0,3.3333333333333335,2.0
3060,Yes,ChatGPT-3.5,Moderately,Very good,Social media,3.75,1.0,2.0,2.3333333333333335
3061,Yes,ChatGPT-3.5,Extensively,Very good,Friends/Family,4.75,3.5,4.0,3.6666666666666665
3062,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.5,2.0,2.3333333333333335,2.3333333333333335
3064,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,1.0,2.3333333333333335,1.0
3065,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,2.0,1.3333333333333333,2.0
3066,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,2.0,1.3333333333333333,1.0
3067,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,3.6666666666666665,1.0
3068,Yes,Both,Moderately,Neutral,Friends/Family,2.5,1.0,1.6666666666666667,2.0
3070,Yes,Both,Occasionally,Good,Social media,1.5,1.0,2.0,1.0
3074,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,1.0,2.3333333333333335,1.0
3080,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.75,1.0,1.3333333333333333,1.0
3081,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,2.3333333333333335,1.3333333333333333
3084,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,1.0,2.0,1.6666666666666667
3085,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.25,1.0,1.6666666666666667,1.3333333333333333
3086,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,1.3333333333333333,1.6666666666666667
3087,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.5,2.0,1.6666666666666667
3091,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,2.5,2.0,2.3333333333333335
3093,Yes,ChatGPT-3.5,Rarely,Very good,Class/Work,1.0,2.5,1.3333333333333333,1.6666666666666667
3094,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,2.5,2.3333333333333335,3.0
3095,Yes,ChatGPT-3.5,Rarely,Very good,Social media,1.75,1.0,1.0,1.0
3096,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,3.5,1.5,2.0,1.6666666666666667
3097,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.6666666666666667,1.3333333333333333
3098,Yes,Both,Considerably,Good,Mainstream media,3.75,4.0,3.6666666666666665,2.6666666666666665
3100,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.75,2.5,3.0,2.0
3101,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,2.0,1.6666666666666667,2.0
3102,Yes,ChatGPT-3.5,Moderately,Very good,Social media,3.0,2.5,2.3333333333333335,2.3333333333333335
3103,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.75,1.0,3.0,2.6666666666666665
3104,Yes,ChatGPT-3.5,Occasionally,Very good,Class/Work,1.75,2.0,1.6666666666666667,2.6666666666666665
3105,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.75,2.0,1.6666666666666667,1.6666666666666667
3108,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.25,1.0,3.0,1.3333333333333333
3109,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,3.25,1.5,3.3333333333333335,2.6666666666666665
3110,Yes,ChatGPT-4,Considerably,Very good,Social media,3.25,2.0,3.3333333333333335,3.6666666666666665
3111,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.0,1.5,1.3333333333333333,1.3333333333333333
3114,Yes,ChatGPT-3.5,Moderately,Very good,Social media,2.75,1.5,2.6666666666666665,2.0
3115,Yes,ChatGPT-3.5,Moderately,Very good,Class/Work,2.25,1.0,2.3333333333333335,1.0
3116,Yes,Both,Moderately,Good,Social media,3.25,1.0,2.3333333333333335,2.6666666666666665
3117,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,2.0,1.6666666666666667,1.6666666666666667
3123,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.25,1.0,1.0,3.0
3124,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,2.0,4.0,4.666666666666667
3126,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.0,2.0,2.0,2.0
3127,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.75,3.0,3.0,2.0
3128,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,2.0,1.6666666666666667
3131,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,2.25,1.0,2.3333333333333335,1.6666666666666667
3132,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,1.0,1.0
3133,Yes,ChatGPT-3.5,Occasionally,Neutral,Class/Work,3.5,2.5,3.6666666666666665,3.0
3134,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.75,1.0,2.0,1.0
3137,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.75,1.5,1.6666666666666667,2.0
3138,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,3.25,2.0,2.3333333333333335,1.0
3139,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,2.5,1.3333333333333333,1.3333333333333333
3144,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.25,2.0,1.6666666666666667,1.6666666666666667
3145,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.3333333333333335,,1.6666666666666667,2.0
3146,Yes,ChatGPT-3.5,Rarely,Very good,Social media,1.5,1.0,1.6666666666666667,1.0
3147,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.0,1.0,2.6666666666666665,1.3333333333333333
3148,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.0,3.0,2.3333333333333335,1.3333333333333333
3151,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.75,1.0,3.3333333333333335,1.3333333333333333
3152,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,1.75,1.0,2.0,1.3333333333333333
3153,Yes,ChatGPT-3.5,Moderately,Good,Social media,4.25,1.0,3.3333333333333335,2.0
3154,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,3.0,2.0,2.6666666666666665,2.3333333333333335
3155,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,2.5,1.5,2.6666666666666665,2.3333333333333335
3156,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,2.6666666666666665,1.0
3157,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.5,1.0,1.6666666666666667,2.6666666666666665
3158,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,1.0,3.0,1.0
3159,Yes,ChatGPT-3.5,Extensively,Very good,Social media,3.0,3.0,3.0,3.0
3161,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,3.0,3.5,3.3333333333333335,2.0
3162,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,1.0,1.6666666666666667,1.6666666666666667
3164,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,2.6666666666666665,2.0
3167,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,1.3333333333333333,1.6666666666666667
3169,Yes,ChatGPT-3.5,Rarely,Bad,Social media,3.0,1.0,2.6666666666666665,3.0
3171,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,3.0,2.0,2.3333333333333335,2.3333333333333335
3178,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.25,1.0,1.3333333333333333,1.0
3182,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.0,1.0,1.3333333333333333,1.6666666666666667
3184,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.5,1.0,2.6666666666666665,1.0
3185,Yes,Both,Moderately,Good,Social media,1.5,2.0,3.3333333333333335,1.6666666666666667
3186,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,2.25,2.5,2.0,3.0
3188,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.25,1.0,1.0,1.0
3191,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,3.5,1.0,2.0,3.3333333333333335
3194,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,2.0,2.0,3.0,2.0
3195,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.0,,1.0,1.3333333333333333
3196,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,1.6666666666666667,1.0
3197,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.75,1.0,2.0,1.0
3199,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,1.5,2.6666666666666665,1.3333333333333333
3200,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.25,1.0,1.0,1.0
3201,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,2.0,1.3333333333333333,2.3333333333333335
3202,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,3.25,3.0,3.3333333333333335,2.6666666666666665
3203,Yes,Both,Rarely,Good,Mainstream media,2.0,2.0,2.0,2.0
3206,Yes,ChatGPT-3.5,Occasionally,Neutral,Class/Work,2.75,3.0,2.6666666666666665,2.0
3208,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,4.0,3.0,3.3333333333333335
3209,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,2.5,3.5,2.6666666666666665,3.0
3210,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,1.0,2.0,1.6666666666666667
3211,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.0,1.0,1.0,1.0
3213,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,3.0,2.0,2.0,4.0
3214,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,3.0,3.6666666666666665,2.0
3215,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.25,2.0,1.6666666666666667,2.6666666666666665
3216,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.3333333333333333,1.0
3217,Yes,ChatGPT-3.5,Rarely,Bad,Social media,1.0,1.0,1.6666666666666667,1.6666666666666667
3218,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,2.5,3.0,2.3333333333333335,3.3333333333333335
3219,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.25,1.5,3.0,2.0
3220,Yes,Both,Considerably,Good,Social media,3.25,,3.0,2.3333333333333335
3221,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,3.5,3.5,3.0,3.0
3224,Yes,ChatGPT-3.5,Considerably,Good,Social media,4.5,3.5,3.0,2.0
3225,Yes,Both,Occasionally,Neutral,Mainstream media,2.5,2.0,2.0,2.6666666666666665
3232,Yes,ChatGPT-3.5,Occasionally,Bad,Social media,2.5,3.5,2.6666666666666665,3.3333333333333335
3233,Yes,ChatGPT-4,Moderately,Neutral,Social media,3.0,3.0,3.0,3.0
3235,Yes,Both,Rarely,Good,Social media,2.25,2.5,1.6666666666666667,2.6666666666666665
3236,Yes,ChatGPT-4,Occasionally,Good,Friends/Family,3.0,3.5,4.0,2.6666666666666665
3244,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,3.25,1.0,3.3333333333333335,3.0
3250,Yes,ChatGPT-3.5,Rarely,Bad,Social media,1.5,1.0,1.3333333333333333,1.0
3255,Yes,Both,Occasionally,Good,Mainstream media,2.75,2.0,2.0,2.0
3270,Yes,ChatGPT-4,Occasionally,Neutral,Social media,1.75,1.5,1.6666666666666667,1.6666666666666667
3276,Yes,Both,Rarely,Neutral,Social media,1.25,1.0,1.0,1.3333333333333333
3279,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,3.5,3.0,1.3333333333333333,3.6666666666666665
3299,Yes,Both,Considerably,Neutral,Mainstream media,3.0,1.0,2.0,2.0
3303,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.25,1.0,1.3333333333333333,1.3333333333333333
3308,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,2.0,1.6666666666666667
3314,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.75,2.5,2.6666666666666665,3.0
3316,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.25,1.0,1.3333333333333333,1.3333333333333333
3317,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,1.3333333333333333,1.6666666666666667
3320,Yes,Both,Occasionally,Good,Social media,2.25,2.0,1.3333333333333333,1.6666666666666667
3322,Yes,ChatGPT-3.5,Rarely,Good,Social media,3.0,3.0,3.0,3.0
3324,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.25,1.0,1.0,2.0
3327,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,1.0,1.6666666666666667,1.6666666666666667
3328,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.5,1.5,1.3333333333333333,1.3333333333333333
3332,Yes,ChatGPT-4,Rarely,Neutral,Social media,2.5,2.5,2.6666666666666665,3.3333333333333335
3347,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,3.25,3.0,3.0,2.3333333333333335
3349,Yes,ChatGPT-3.5,Rarely,Very good,Social media,1.0,1.0,1.0,1.0
3350,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.0,2.0,2.0,2.0
3351,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,2.0,2.0,2.0
3352,Yes,ChatGPT-4,Moderately,Neutral,Social media,3.0,3.0,3.0,4.0
3353,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.75,2.0,2.6666666666666665,1.6666666666666667
3354,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,4.75,4.0,4.333333333333333,4.0
3355,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.5,2.0,3.3333333333333335,2.6666666666666665
3356,Yes,ChatGPT-4,Extensively,Very good,Friends/Family,3.25,2.0,2.6666666666666665,3.0
3357,Yes,ChatGPT-3.5,Considerably,Very good,Friends/Family,3.5,2.0,3.0,1.0
3360,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.5,1.0,3.3333333333333335,2.0
3364,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.5,1.0,2.0,1.0
3365,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,1.0,1.6666666666666667,1.0
3366,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.5,3.0,3.3333333333333335,3.6666666666666665
3367,Yes,Both,Extensively,Very good,Social media,5.0,5.0,5.0,4.666666666666667
3370,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,3.0,2.5,2.6666666666666665,3.0
3372,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,3.5,3.0,3.6666666666666665,3.0
3374,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.25,1.0,2.6666666666666665,2.0
3375,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.25,4.0,2.6666666666666665,2.0
3377,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,3.25,4.5,2.6666666666666665,2.0
3378,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,2.0,2.3333333333333335,1.6666666666666667
3379,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,2.0,2.3333333333333335,2.6666666666666665
3380,Yes,ChatGPT-3.5,Moderately,Neutral,Mainstream media,1.25,2.5,3.0,2.3333333333333335
3381,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,1.5,1.0,2.6666666666666665,1.6666666666666667
3382,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,1.0,1.0,2.0,2.0
3383,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,2.0,2.6666666666666665,2.6666666666666665
3384,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,3.0,4.0,3.3333333333333335,2.6666666666666665
3385,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.5,1.0,1.6666666666666667,1.6666666666666667
3386,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.75,2.0,2.3333333333333335,2.3333333333333335
3387,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,3.5,3.0,1.6666666666666667
3388,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.25,1.0,1.0,1.0
3391,Yes,ChatGPT-3.5,Occasionally,Bad,Mainstream media,2.25,1.5,2.3333333333333335,1.6666666666666667
3392,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,1.3333333333333333,1.0
3394,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,2.5,1.3333333333333333,1.3333333333333333
3396,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.0,2.5,3.3333333333333335,1.6666666666666667
3398,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.25,2.5,2.0,2.3333333333333335
3399,Yes,ChatGPT-3.5,Considerably,Neutral,Social media,1.75,1.0,2.3333333333333335,1.0
3400,Yes,ChatGPT-3.5,Considerably,Good,Social media,2.5,3.5,2.3333333333333335,2.3333333333333335
3402,Yes,ChatGPT-4,Moderately,Good,Mainstream media,4.0,3.0,1.3333333333333333,1.6666666666666667
3403,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,2.5,2.3333333333333335,2.0
3405,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,2.0,1.3333333333333333,2.0
3406,Yes,Both,Considerably,Neutral,Social media,2.25,3.5,2.3333333333333335,2.3333333333333335
3407,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,1.5,2.3333333333333335,2.3333333333333335
3408,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,2.5,3.3333333333333335,2.3333333333333335
3409,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.75,2.0,3.3333333333333335,2.0
3410,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.5,2.5,2.6666666666666665,1.0
3411,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.5,2.5,3.3333333333333335,4.0
3412,Yes,Both,Moderately,Good,Social media,2.5,3.0,2.3333333333333335,2.3333333333333335
3414,Yes,Both,Considerably,Good,Mainstream media,3.5,3.5,2.6666666666666665,2.3333333333333335
3415,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,2.6666666666666665,2.0
3416,Yes,ChatGPT-3.5,Occasionally,Very good,Class/Work,3.25,2.0,3.0,4.0
3417,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.5,2.5,2.0,2.3333333333333335
3419,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,2.0,1.6666666666666667,1.0
3420,Yes,ChatGPT-3.5,Moderately,Good,Social media,4.0,4.0,3.0,4.0
3422,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.0,1.0
3423,Yes,Both,Extensively,Bad,Friends/Family,4.0,4.0,4.0,4.0
3424,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,2.25,1.0,2.0,2.0
3425,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.25,1.5,2.6666666666666665,3.0
3426,Yes,Both,Occasionally,Neutral,Mainstream media,3.0,2.0,2.6666666666666665,2.3333333333333335
3427,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.0,1.0,1.3333333333333333,2.0
3429,Yes,ChatGPT-3.5,Rarely,Neutral,N/A,1.25,1.0,1.3333333333333333,1.0
3430,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.6666666666666665,4.5,2.3333333333333335,2.0
3431,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.75,2.0,2.0,2.0
3432,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,2.5,2.5,4.0,2.6666666666666665
3433,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.5,1.5,1.0,1.3333333333333333
